laptop_id,name,price,processor,ram,os,storage,img_link,display,rating,no_of_ratings,no_of_reviews,laptop_brand,os_brand,processor_brand,usecases
474,HP Victus Ryzen 7 Octa Core 5800H,107990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/computer/m/k/t/16-e0362ax-gaming-laptop-hp-original-imag8zh5mbczsxws.jpeg?q=70,16.1,,,,HP,Windows,AMD, Gaming
475,DELL Core i3 10th Gen,48999,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Windows 10 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kit6hzk0-0/computer/f/c/w/dell-inspiron-3505-laptop-amd-ryzen-3-3250u-4gb-ram-1tb-hdd-15-6-original-imafygzmveshfgtc.jpeg?q=70,15.6,,,,DELL,Windows,Intel, Budget Friendly
476,Lenovo IdeaPad Gaming 3 Core i5 11th Gen,57890,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ks99aq80/computer/y/z/7/na-gaming-laptop-lenovo-original-imag5ve3jvhgvsnx.jpeg?q=70,15.6,3.9,117,15,Lenovo,Windows,Intel, Gaming
477,DELL Inspiron Core i5 12th Gen,88490,Intel Core i5 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/5/h/5/inspiron-7620-thin-and-light-laptop-dell-original-imagkz94qneret6g.jpeg?q=70,16,,,,DELL,Windows,Intel, Business/Professional
478,HP Ryzen 7 Octa Core 6800H,99850,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/s/a/16-n0049ax-gaming-laptop-hp-original-imaghwptyggvfjjd.jpeg?q=70,16.1,,,,HP,Windows,AMD, Gaming
479,ASUS Core i3 11th Gen,36990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kgfg2vk0/computer/e/j/f/asus-vivobook-laptop-original-imafwzf5e8awkm9x.jpeg?q=70,15.6,,,,ASUS,Windows,Intel, Student/Education
480,DELL Vostro Core i3 10th Gen,40690,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzvlua80/computer/e/y/f/vostro-3510-thin-and-light-laptop-dell-original-imagbsn5hgcnmxqs.jpeg?q=70,15.6,4,212,30,DELL,Windows,Intel, Business/Professional
481,HP OMEN Core i7 12th Gen,170990,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,16.1,,,,HP,Windows,Intel, Gaming
482,DELL Inspiron Core i5 11th Gen,71857,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/q/s/w/inspiron-3511-laptop-dell-original-imagfycrbnpu2nbh.jpeg?q=70,15.6,,,,DELL,Windows,Intel, Business/Professional
483,ASUS ExpertBook B9 Core i7 10th Gen,154990,Intel Core i7 Processor (10th Gen),16 GB LPDDR3 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kf8kvbk0/computer/p/m/y/asus-original-imafvq2qyjm7humq.jpeg?q=70,14,5,3,0,ASUS,Windows,Intel, Business/Professional
484,acer ConceptD 5 Core i5 8th Gen,100500,Intel Core i5 Processor (8th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kctf0cw0/computer/8/y/c/acer-na-original-imaftv3q6yjs3wtm.jpeg?q=70,15.6,,,,acer,Windows,Intel, Creative/Design
485,DELL Core i5 12th Gen,94075,Intel Core i5 Processor (12th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/q/u/h/inspiron-3520-thin-and-light-laptop-dell-original-imagm5skknhkg2qy.jpeg?q=70,15.6,,,,DELL,Windows,Intel, Budget Friendly
486,APPLE 2023 MacBook Pro M2 Pro,249900,Apple M2 Pro Processor,16 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/w/g/mnwa3hn-a-laptop-apple-original-imagmfhehcvgub84.jpeg?q=70,16,,,,APPLE,MacOS,Apple M1, Creative/Design
487,ASUS ZenBook Classic Core i5 10th Gen,79990,Intel Core i5 Processor (10th Gen),8 GB LPDDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/k2dm7bk0/computer/x/t/s/asus-na-thin-and-light-laptop-original-imafhqfb3dpyagyk.jpeg?q=70,13.3,4.4,11,3,ASUS,Windows,Intel, Multimedia/Entertainment
488,acer Swift 3 OLED Core i7 12th Gen,115999,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/c/v/v/sf314-71-thin-and-light-laptop-acer-original-imaghrgezjpt3bub.jpeg?q=70,14,,,,acer,Windows,Intel,Ultra-portable
489,acer Aspire 3 Ryzen 3 Dual Core R33250U,27990,AMD Ryzen 3 Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kybvo280/computer/c/u/5/-original-imagah7xqmwnt2x6.jpeg?q=70,15.6,4.2,100,14,acer,Windows,AMD, Budget Friendly
490,ASUS Ryzen 9 Octa Core 10th Gen,98990,AMD Ryzen 9 Octa Core Processor (10th Gen),16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2p23rk0/computer/t/i/t/tuf-gaming-a15-gaming-laptop-asus-original-imagdzby2dzuqucp.jpeg?q=70,16.6,4.5,6,1,ASUS,Windows,AMD, Creative/Design
491,ASUS Vivobook 15 Ryzen 3 Dual Core AMD R3,34990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/o/t/h/-original-imagg6t9pauha4t7.jpeg?q=70,15.6,4.4,405,48,ASUS,Windows,AMD, Student/Education
492,DELL Inspiron Core i3 10th Gen,44190,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kt8zb0w0/computer/n/m/v/inspiron-3511-thin-and-light-laptop-dell-original-imag6n5kbmfcgxk6.jpeg?q=70,14.96,4.3,56,5,DELL,Windows,Intel, Budget Friendly
493,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen,79990,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/r/3/-original-imagg6t98mxeztjn.jpeg?q=70,14,5,3,0,ASUS,Windows,Intel, Creative/Design
494,ASUS TUF Gaming A15 (2022) Ryzen 7 Octa Core 6800HS,96990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l1jmc280/computer/k/k/a/fx577ze-hn056w-gaming-laptop-asus-original-imagd395ymfqgarh.jpeg?q=70,15.6,,,,ASUS,Windows,AMD, Gaming
495,DELL Vostro Core i3 10th Gen,42990,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/o/d/w/-original-imagf35eyyeezqpk.jpeg?q=70,14,4.1,105,10,DELL,Windows,Intel, Business/Professional
496,ASUS ROG Zephyrus S15 Core i7 10th Gen,234990,Intel Core i7 Processor (10th Gen),32 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kfmv9u80/computer/r/g/w/asus-na-gaming-laptop-original-imafwfxbhqtgy8f5.jpeg?q=70,15.6,,,,ASUS,Windows,Intel, Gaming
497,HP Victus Ryzen 5 Hexa Core 5600H,85990,AMD Ryzen 5 Hexa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/z/o/16-e0550ax-gaming-laptop-hp-original-imagjfqztvhqbyyh.jpeg?q=70,16.1,,,,HP,Windows,AMD, Gaming
498,acer Swift 5 Core i5 8th Gen,69351,Intel Core i5 Processor (8th Gen),8 GB DDR3 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/jzrb53k0pkrrdj/computer/t/z/e/acer-na-thin-and-light-laptop-original-imafhnvk5ussrgta.jpeg?q=70,14,4.2,6,3,acer,Windows,Intel,Ultra-portable
499,ASUS Zenbook 14 OLED (2022) Intel EVO Core i7 12th Gen,107331,Intel Core i7 Processor (12th Gen),16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2urv680/computer/a/x/0/-original-image333cfww5zfg.jpeg?q=70,14,4.6,43,9,ASUS,Windows,Intel, Multimedia/Entertainment
500,Lenovo Ryzen 3 Quad Core 5300U,34990,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,256 GB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/h/4/p/v15-thin-and-light-laptop-lenovo-original-imagmm9wydypwjr9.jpeg?q=70,15.6,,,,Lenovo,Windows,AMD, Student/Education
501,HP Ryzen 3 Dual Core 3250U,37990,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/7/d/j/15s-eq1560au-thin-and-light-laptop-hp-original-imaggsgk3gpr6jpp.jpeg?q=70,15.6,4.3,3881,400,HP,Windows,AMD, Budget Friendly
502,ASUS ROG Strix G15 Advantage Edition with 90Whr Battery Ryzen 9 Octa Core 5980HX,150990,AMD Ryzen 9 Octa Core Processor,16 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l41n2q80/computer/t/z/r/-original-imagff79mr7h8fyu.jpeg?q=70,15.6,4.9,8,2,ASUS,Windows,AMD, Gaming
503,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core 4800H,76990,AMD Ryzen 7 Octa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,15.6,4.4,145,21,Lenovo,Windows,AMD, Gaming
504,ASUS Vivobook Core i3 11th Gen,34990,Intel Core i3 Processor (11th Gen),4 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kp78e4w0/computer/t/b/x/x415ea-ek302ts-thin-and-light-laptop-asus-original-imag3hhfzexvehff.jpeg?q=70,14,4.5,79,10,ASUS,Windows,Intel, Student/Education
505,HP Victus Ryzen 5 Hexa Core 5600H,84198,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kvvad8w0/keyboard-skin/k/j/i/laptop-premium-keyboard-cover-protector-fit-with-victus-by-hp-original-imag8njdqea2ucrh.jpeg?q=70,16.1,,,,HP,Windows,AMD, Gaming
506,HP Laptop Ryzen 3 Quad Core 5300U,42990,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/3/c/w/15s-eq2213au-thin-and-light-laptop-hp-original-imagm2hcekkvkezb.jpeg?q=70,15.6,,,,HP,Windows,AMD, Gaming
507,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,177900,AMD Ryzen 7 Octa Core Processor,32 GB LPDDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70,13.4,,,,ASUS,Windows,AMD, Gaming
508,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 4600H,62490,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kk2wl8w0/computer/f/k/b/na-gaming-laptop-lenovo-original-imafzgdkvx9guy8q.jpeg?q=70,15.6,4.5,1763,254,Lenovo,Windows,AMD, Gaming
509,Infinix INBook X2 Plus Core i3 11th Gen,33990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,15.6,4.2,197,43,Infinix,Windows,Intel, Student/Education
510,ASUS ROG Flow X13 (2022) Ryzen 9 Octa Core 6900HS,151990,AMD Ryzen 9 Octa Core Processor,16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/koad9jk0/computer/g/m/j/na-gaming-laptop-asus-original-imag2s5nf2wgh4hz.jpeg?q=70,13.4,,,,ASUS,Windows,AMD, Gaming
511,Lenovo IdeaPad 3 Core i3 10th Gen,33490,Intel Core i3 Processor (10th Gen),8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/p/s/r/15iml05-thin-and-light-laptop-lenovo-original-imaghnzgqgrguusr.jpeg?q=70,15.6,3.6,22,4,Lenovo,Windows,Intel, Student/Education
512,ASUS ROG Flow X13 Ryzen 7 Octa Core AMD R7,147990,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70,13.4,,,,ASUS,Windows,AMD, Gaming
513,acer Extensa Core i3 11th Gen,31990,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/l5e81ow0/computer/j/w/o/ex-215-54-thin-and-light-laptop-acer-original-imagg28wzdeny2jq.jpeg?q=70,15.6,4.4,385,34,acer,Windows,Intel, Student/Education
514,Lenovo Core i7 12th Gen,118990,Intel Core i7 Processor (12th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/l/n/v/16iah7-gaming-laptop-lenovo-original-imaghnqcfbznp7uf.jpeg?q=70,16,,,,Lenovo,Windows,Intel, Business/Professional
515,Lenovo IdeaPad 3 Core i3 10th Gen,31561,Intel Core i3 Processor (10th Gen),4 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/a/1/w/14iil05-thin-and-light-laptop-lenovo-original-imagkwgzvknngbfu.jpeg?q=70,14,3.9,13,0,Lenovo,Windows,Intel, Student/Education
516,ASUS ROG Flow X13 with RTX 3080 eGPU Ryzen 9 Octa Core 5980HS,234990,AMD Ryzen 9 Octa Core Processor,32 GB LPDDR4X RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kuof5ow0/computer/k/n/f/gv301qh-k6474ts-gaming-laptop-asus-original-imag7r6dyyvsza8v.jpeg?q=70,13.4,,,,ASUS,Windows,AMD, Gaming
517,ASUS ROG Flow X16 (2022) with 90Whr Battery Ryzen 7 Octa Core 6800HS,171990,AMD Ryzen 7 Octa Core Processor,16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/g/e/b/gv601rm-m6055ws-2-in-1-gaming-laptop-asus-original-imaggyy5h5vgubxe.jpeg?q=70,16,,,,ASUS,Windows,AMD, Gaming
518,acer Swift X Core i5 11th Gen,94990,Intel Core i5 Processor (11th Gen),16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l1mh7rk0/computer/s/s/o/sfx16-51g-laptop-acer-original-imagd5zmbsdsvjuq.jpeg?q=70,16.1,,,,acer,Windows,Intel, Multimedia/Entertainment
519,HP HP Pavilion Ryzen 5 Hexa Core AMD R5,66990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/ku2zjww0/computer/r/f/d/na-gaming-laptop-hp-original-imag7a7fgvrae7uu.jpeg?q=70,15.6,4.4,2511,240,HP,Windows,AMD, Gaming
520,Infinix INBook X2 Plus Core i3 11th Gen,30990,Intel Core i3 Processor (11th Gen),8 GB LPDDR4X RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/b/j/-original-imagjfgy6ghyqssh.jpeg?q=70,15.6,4.2,126,23,Infinix,Windows,Intel, Student/Education
521,DELL Core i3 11th Gen,42500,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,1 TB HDD,https://rukminim1.flixcart.com/image/312/312/kubk70w0/computer/w/q/e/inspiron-3511-laptop-dell-original-imag7guhghwehqbf.jpeg?q=70,15.6,4.3,7,0,DELL,Windows,Intel, Business/Professional
522,ASUS TUF GAMING A15 Ryzen 5 Hexa Core 4600H,60990,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/j/w/e/tuf-a15-gaming-laptop-asus-original-imagj3qy4eyshxzx.jpeg?q=70,15.6,,,,ASUS,Windows,AMD, Gaming
523,ASUS TUF Gaming F15 Core i5 10th Gen,58990,Intel Core i5 Processor (10th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70,15.6,4.4,502,47,ASUS,Windows,Intel, Gaming
524,acer Predator Helios 300 Core i7 10th Gen,119990,Intel Core i7 Processor (10th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/k9loccw0/computer/4/f/w/acer-na-gaming-laptop-original-imafrcpya8phvptc.jpeg?q=70,15.6,4.5,2052,318,acer,Windows,Intel, Gaming
525,Lenovo Core i7 11th Gen,105990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kggviq80/computer/x/6/g/lenovo-original-imafwpajqjvfhrea.jpeg?q=70,15.6,,,,Lenovo,Windows,Intel, Gaming
526,MSI Core i7 13th Gen,184990,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/4/f/pulse-17-b13vgk-252in-gaming-laptop-msi-original-imagmmhkf3gadpdf.jpeg?q=70,17.3,,,,MSI,Windows,Intel, Gaming
527,Lenovo Legion 5 Pro Core i7 11th Gen,192990,Intel Core i7 Processor (11th Gen),32 GB DDR4 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l29c9e80/computer/y/w/r/15ach6h-laptop-lenovo-original-imagdn94ehpsyjkw.jpeg?q=70,16,,,,Lenovo,Windows,Intel, Gaming
528,HP Ryzen 3 Dual Core 3250U,38999,AMD Ryzen 3 Dual Core Processor,8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,https://rukminim1.flixcart.com/image/312/312/ktaeqvk0/computer/b/7/4/15s-gy0501au-thin-and-light-laptop-hp-original-imag6z6muntqnzzc.jpeg?q=70,15.6,4.3,3881,400,HP,Windows,AMD, Business/Professional
529,acer Predator Helios 300 Core i7 11th Gen,135990,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kt1u3rk0/computer/b/u/m/na-gaming-laptop-acer-original-imag6h7gsyzcpwrb.jpeg?q=70,15.6,4.3,58,9,acer,Windows,Intel, Budget Friendly
530,DELL Inspiron Core i5 11th Gen,68490,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/f/c/y/inspiron-3511-thin-and-light-laptop-dell-original-imagjh6h55w6r98g.jpeg?q=70,15.6,,,,DELL,Windows,Intel, Gaming
531,HP Chromebook Intel Core i7 11th Gen,88390,Intel Core i7 Processor (11th Gen),16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/kl9rssw0/computer/v/n/e/hp-original-imagyfmhb29hsg6g.jpeg?q=70,14,4.5,571,73,HP,Windows,Intel, Multimedia/Entertainment
532,DELL Core i7 12th Gen,113104,Intel Core i7 Processor (12th Gen),16 GB DDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/l4x2rgw0/computer/t/c/y/inspiron-5320-thin-and-light-laptop-dell-original-imagfpzgrnw6hykf.jpeg?q=70,13.3,3.7,3,2,DELL,Windows,Intel, Gaming
533,ASUS ROG Flow X13 Ryzen 7 Octa Core 6800HS,114990,AMD Ryzen 7 Octa Core Processor,16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/l58iaa80/computer/y/w/x/gv301ra-li030ws-thin-and-light-laptop-asus-original-imagfyg7mmnyhfmz.jpeg?q=70,13.4,5,3,0,ASUS,Windows,AMD, Gaming
534,HP Pavilion Ryzen 5 Hexa Core AMD R5,56000,AMD Ryzen 5 Hexa Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/computer/q/x/r/hp-original-imaftyzachgrav8f.jpeg?q=70,15.6,4.4,12223,1239,HP,Windows,AMD, Budget Friendly
535,Lenovo Intel Core i7 12th Gen,149990,Intel Core i7 Processor (12th Gen),8 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/e/z/x/16iah7-gaming-laptop-lenovo-original-imagh4ypbwuqttwn.jpeg?q=70,16,,,,Lenovo,Windows,Intel, Budget Friendly
536,acer Travelmate Core i3 11th Gen,46040,Intel Core i3 Processor (11th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|256 GB SSD,https://rukminim1.flixcart.com/image/312/312/kr58yvk0/computer/1/f/i/na-business-laptop-acer-original-imag5y57uuuaya3u.jpeg?q=70,14,4.1,68,6,acer,Windows,Intel,Ultra-portable
537,HP Omen Core i5 7th Gen,102551,Intel Core i5 Processor (7th Gen),8 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB HDD|128 GB SSD,https://rukminim1.flixcart.com/image/312/312/j6xxgnk0/computer/9/j/k/hp-gaming-laptop-original-imaexaznx4sdxhac.jpeg?q=70,15.6,,,,HP,Windows,Intel, Multimedia/Entertainment
538,Avita SATUS S111 Celeron Dual Core,16990,Intel Celeron Dual Core Processor,4 GB DDR4 RAM,64 bit Windows 11 Operating System,128 GB SSD,https://rukminim1.flixcart.com/image/312/312/l2qhjm80/computer/f/8/i/-original-imageye8rydawpxz.jpeg?q=70,14.1,3.8,689,92,Avita,Windows,Intel, Budget Friendly
539,APPLE 2022 MacBook AIR M2,131990,Apple M2 Processor,8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/v/c/a/-original-imagfdfpnjjpdhq2.jpeg?q=70,13.6,,,,APPLE,MacOS,Apple M1, Gaming
540,HP 14s Ryzen 3 Quad Core,44900,AMD Ryzen 3 Quad Core Processor,8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/knhsgi80/computer/b/i/2/na-thin-and-light-laptop-hp-original-imag25v8zcapzexv.jpeg?q=70,14,4.5,872,177,HP,Windows,AMD, Business/Professional
541,HP OMEN Ryzen 7 Octa Core AMD R7,98990,AMD Ryzen 7 Octa Core Processor,16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/kzn17680/computer/1/i/z/-original-imagbhzqahdzyx4e.jpeg?q=70,16.1,4.9,11,0,HP,Windows,AMD, Multimedia/Entertainment
542,ASUS Vivobook 15 Core i5 11th Gen,50990,Intel Core i5 Processor (11th Gen),8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/i/j/x1500ea-ej522ws-thin-and-light-laptop-asus-original-imagkygm8tmqqgbv.jpeg?q=70,15.6,,,,ASUS,Windows,Intel, Gaming
543,APPLE 2020 Macbook Pro M1,129990,Apple M1 Processor,8 GB DDR4 RAM,Mac OS Operating System,512 GB SSD,https://rukminim1.flixcart.com/image/312/312/khdqnbk0/computer/e/6/n/apple-original-imafxfyq4agsgysn.jpeg?q=70,13.3,4.5,481,50,APPLE,MacOS,Apple M1,Ultra-portable
544,MSI Core i7 13th Gen,147990,Intel Core i7 Processor (13th Gen),16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/s/n/d/katana-17-b13vfk-253in-gaming-laptop-msi-original-imagmmhgf9gjkhzf.jpeg?q=70,17.3,,,,MSI,Windows,Intel, Gaming
